II,V,VII,VIII,IX,X,XI,XII,AT,PC,TFPI,Lagtime,Peak,T.Peak,Max,AUC
1309.9336875913948,10.34894674019849,10.98382865998543,0.02199015783519053,118.38088731174925,139.03249206536833,7.496816832149723,6.968719939551885,3410.2101232187924,96.93652500400576,0.55241526757637,2.0962625298032487,329.44349279503354,4.680306100410374,122.56080971532172,1857.4802988137733
1333.2766926680315,13.259291883911413,9.372596757200872,0.032842269401470926,113.70354082899046,153.0526760617241,4.720921463269338,6.153538425232571,3261.2097861014536,93.65868056678768,1.100080530381528,2.8832278460516934,265.9751418729666,6.34198603280136,101.12651559155044,1780.6891882249306
1042.0399703068272,12.325409405992007,15.758345611490105,1.2740932780702083,98.36932177187616,142.7353493806598,4.563963248103421,15.65067618499841,2790.73341016084,61.89555070896423,1.5331189443144264,1.9896240289451559,344.0096477663157,4.1067389356512205,146.12560132583764,1809.7735444445225
1598.710362507158,20.344082694605575,16.605491518637898,1.3070736273442685,132.0385391273127,206.7411787693644,10.730451708645301,19.0450630235039,2975.613574931329,66.94057391238952,1.0849830173800208,4.229177509661301,353.10159058940195,8.17409778545533,101.92918063246896,2528.3360235239015
1517.6504671703347,18.963815583483573,12.186160515036129,0.92600442860382,101.66610380790432,169.6130649358032,10.266640607826643,12.641379309613503,3127.9103490025677,69.56620221108005,1.951362204155736,4.34035336363865,302.0397427278032,7.533694734224408,107.8330531222032,1857.1802932805963
1306.586805347905,19.214944590152225,8.373239458177931,1.7144574426603878,114.37258581770574,182.8822903910003,11.524158331286865,21.830375339172146,3154.0477079262996,64.29529263366112,2.206145859009511,3.0286188097108204,315.23280176841575,6.235163768656412,97.0920410776889,1838.7833332723887
1796.1264929379536,17.70305992653195,16.90141870080503,0.6395239693339783,150.80272753692074,187.14476504126256,9.173918479931535,6.5493818433496775,3678.71606992616,82.22296179100383,1.5056846893625255,3.8967391587771343,220.5022434115369,8.06514027162233,57.40680250392347,1625.9043740075476
987.3976843989732,17.009009285224636,3.8725763557603554,0.7039423653073134,53.984805929818755,142.16166339470814,6.913598621259714,8.452645962482595,2871.5247530694337,71.21544073059187,0.5767783650541393,2.3963792808398194,208.26671175842026,5.9705917893955185,48.72658804535228,1402.377834693294
1356.6254124055672,16.725039820329954,8.803430203664139,0.010941945357269901,87.46890565896771,132.1608031274192,9.746917933243958,9.41209668011555,3188.525390887335,112.0999463851096,2.1120665321747794,4.672258190173653,238.40716801374398,8.49519600517364,63.22946097393255,1647.1973610071557
1731.7751788295066,14.63509767463348,17.416433453352823,0.40215865424737707,139.92947572337113,178.9985768301076,5.603608343806911,11.160234330553315,3360.758853596237,91.84285090935762,1.8734632840288463,4.000866169668745,265.5264158423725,7.695007201172732,88.11890310283145,1929.1404614709497
1492.7986118205347,21.06442088085327,14.18484138154652,1.8481952212220516,110.05241519300863,202.05469325679388,9.089912634328401,18.887486198972567,2950.6760813965375,44.042152979872604,2.001983524343708,2.807881865649995,283.54329199192745,6.8433555775465384,82.5731339529384,1970.0757657510837
1539.408014885605,19.656602417529975,11.984171997762283,1.0068314515941155,127.23613743408,184.89729264762687,13.42876727796092,21.485295910592136,2990.4527346979057,91.8979040959083,2.153168600626902,4.040373980224811,380.3715547285991,7.370200647418322,130.4529316181544,2530.424507800919
1011.042201251251,13.53449518054074,10.94506853847183,1.1853090601151954,97.12305193786955,151.17227878239197,6.7434176492379585,15.960138725600048,2711.5193020079028,66.30527011079378,1.3592668134109211,1.6899370841330574,370.44538055944787,3.270986905996201,173.4438114263806,1646.14265899176
1478.391619095413,22.186140149713705,19.25020750955229,2.1126039983080873,143.59031263882005,192.96812129592075,13.440681714861,19.162011882676502,3405.0675984866466,71.07094354158603,1.665620646520478,2.338076430364746,353.8275448590342,4.814214510355816,130.81681896489062,1822.6825719393692
1688.6754344073404,15.0899072582987,17.169044628181418,0.8315179789518586,152.1983560808268,191.3213626923449,9.481308251675301,16.9463580376818,3370.118188288378,98.31694531434808,1.5118831303207327,2.9821966489796385,437.8671889277747,5.183701493938326,164.6394180809049,2618.0427519039617
1631.4023610974905,20.53806802347001,17.57614565264759,1.3647880595838886,145.5957877439831,219.8996115693098,11.158680353097752,19.133850173237068,3267.573261814735,49.14202116776486,2.293671559570131,4.2230102711864665,277.79257053331554,8.538627761387563,97.95034216789168,1993.2974004517916
913.9286335871075,15.698093685216781,1.8900376794326277,0.45398769074497036,76.39327369134267,110.64646402101738,13.203223653038147,7.670694541207288,3327.738477543614,95.98689212865713,1.828215249010752,2.688349691521168,269.27541850564995,5.105710868058592,111.47268436129762,1211.6515378381455
1459.0754034648128,19.946827997185252,11.898736713541853,0.5046375838027263,127.24496879631188,165.6464028264699,10.836547399703704,10.73113191274091,3466.4259202761286,93.12553307561258,1.011649019346316,4.017101793426612,232.72389105437207,7.883473426999282,66.7883462526708,1509.3688836711517
1551.9832265701875,20.182685773772214,14.392187918013196,1.4679352527536862,128.92696059947264,201.97666961686448,10.041240398986082,13.001454811249095,3398.873896129842,76.07549656530269,1.1339538863136014,2.0164095370642627,368.55833781033914,4.090333096098236,147.950209185641,2005.569837499082
1346.7401746850603,19.96028667843831,6.849950713767816,0.9787717078929675,105.56220723788215,169.88125902768675,11.1051812711567,13.158124059933918,3365.106591335242,100.8059386208216,1.1701308007317297,2.6838937325314807,260.9164853582579,6.793834715864423,73.76331553183357,1792.0289229240727
1596.4918089023438,20.525688901838734,14.670339077482556,1.0595281707889215,112.93242222425091,211.27715530853607,8.624882087913932,16.958208663978024,3104.0381718185486,66.75840460499234,1.7175291882051034,3.7336645069957046,274.42424636490307,8.071544562203501,84.64835429470389,1948.2219199745691
1449.461898650354,21.828359306221685,11.865981820051385,1.4613638593766705,120.35425361220688,185.54093534341976,10.770728795631221,15.161315619129873,2970.1954738322925,72.32204804548897,1.3392795908135182,2.6326444965711215,402.6804987994308,4.906746554884408,133.87911889858398,2506.2711676211156
1236.718721026025,21.21471566576906,12.539599062889096,1.4373306301962872,90.09920288762261,155.56865491238202,8.293287904879596,18.329782049458366,2654.037496543075,40.30078042971561,1.2002202838395986,3.767230329458734,265.77156258019215,7.344000631835615,78.72421153458752,1604.7393414545618
1523.6417929781612,15.99132441339741,17.198951448049165,0.4165351163179501,104.19642720543794,161.64704052558693,2.896813162356295,13.824400471014101,2846.138453607982,74.68593872295662,2.0709895629719113,4.059027513840147,315.0316436670991,6.945880334466386,106.25097660122167,2127.9861955742904
1690.8444849564253,19.91146281549955,18.74867557665877,0.9319252088018264,136.6210651683659,209.9203980431875,7.677812254213016,14.594164847851332,3494.8794115052397,84.96206161016016,0.9476858590028183,3.690695899098463,336.8373306452454,7.106606002996007,93.09235861965001,2278.1947372266013
1251.6419739132755,20.932927519998895,10.457851152786407,0.8508026015816996,98.14814105471795,146.9716033094465,9.949336260823245,13.0142258151208,3172.9435520365346,74.06454194347052,1.7803291134868895,3.3142406766961807,242.00853357789185,6.618599171185446,65.4318064956347,1524.1012485541455
1477.7263759712118,24.16318097158344,17.31060958060612,1.9217816063770456,130.84380114736913,185.43732234176971,7.538586612742519,20.60028387019601,2957.600202909251,61.42571824388074,1.2771784022107786,3.032129105841577,392.9324147553705,6.142854176287295,118.47194172748286,2716.788099191825
1444.217652456988,15.058499147843767,6.211606297172393,1.5149607197248494,119.68851350608018,201.56026354654915,10.080425183087678,22.506537866019375,2704.680508697262,58.94214084834177,1.8642641278289016,2.838536078666682,463.8502875083801,6.0716905634505745,189.71704199794237,2904.338434629091
1142.617030245588,17.899075536870875,10.184824057439226,0.6381044844503395,70.67320558018233,162.86248027837826,6.495137346344805,10.676365188508761,2941.172926015134,80.28868669475139,1.89469759940578,3.3995095920356073,140.00187249302195,7.606981182368628,18.813567812453982,1238.3651540902033
1120.0239702223696,12.470558409997077,10.859633383431772,0.7009650600520401,99.40616114953865,132.86071765133377,8.11979383140552,14.888794331403442,3121.5537412762137,86.77505630693867,1.0715102178695903,2.516680613240567,292.21609525406035,5.7382234698573065,112.61926178484724,1679.381876737742
1271.3229333072275,19.639967822455247,9.525499557186551,1.2729238048697227,107.65361112891075,178.00294665920947,10.101416441692493,11.463272730208498,3270.8508641673147,75.56017597349413,0.9196124394590496,1.5023471479790766,363.107445668204,4.281649806974504,131.15590028437555,2108.570661085733
1374.4382289607108,22.984623070831912,3.7972389158745017,0.41892640363610495,79.88026462352494,178.49873878956078,11.883759769503602,7.048328209703737,3431.394944594817,98.80550244169635,1.5127690431928378,3.4589146130747057,140.22584168194845,8.202488932403583,15.024220409921412,1264.6911207298426
1385.8677403872846,16.643793290580252,9.01156925828873,0.34369351621947253,84.17944216155969,139.58575545953857,5.498797909082152,10.016817965217605,2781.907310429509,79.78084915656711,1.376984887896512,4.384372204020942,209.54348789877457,8.681589548175884,38.99118275603092,1765.7310189584537
1539.1406011450854,15.334791132427137,13.651912845881618,0.8006384971896904,121.84158572887813,193.05999702935486,9.316233399329912,17.22015195690298,3002.5855512317075,74.26424894524015,1.2744855530480343,2.5230142920559997,448.03713240891284,4.4532140452753115,172.13829592023924,2430.854311860239
1797.8650001913734,23.19890161286297,16.020286107458578,1.5790327867996738,127.56721651142276,245.92597512932147,9.348799057022187,19.452371172627124,3067.723498193363,68.21350935227349,1.6503174388495663,3.2000312327902716,333.89874824257055,6.349873535286727,99.48393085900786,2245.0253146454106
1414.409697950209,19.170318008790808,16.17377591074749,1.6961242307644797,114.89122908604787,200.5432793431547,9.329028484510026,19.593336582628417,3249.9733309274206,82.85257112073121,1.613570800606635,2.410655039141392,345.2383478221668,5.438197726708728,117.9034274869381,2197.5664845339484
1750.8500879868964,19.51817448689543,20.075491315481152,1.449205469727011,149.40518489999076,211.32371404839532,5.592666416375586,17.384892556094766,3202.807193805751,78.47128693414761,1.9918667563741415,3.646794966857261,387.9150421836999,6.295328705859482,140.2232887565714,2381.187639206146
1744.3684384902986,19.75336272756508,12.032004740892305,1.2813866508925125,160.19404651982313,187.57866138654651,11.024589472181434,12.822773132574234,3482.295788949165,69.89236704604635,0.9494750311099937,3.267646486040531,354.6698176457536,6.128096151074927,120.84530294071446,2155.7457534627497
1369.4457914159916,17.569883753163996,12.857007417725633,0.7765300795944826,115.7815570703263,119.86693934711482,7.240481669604643,14.254301470257895,3154.8902840809706,100.2572388147949,1.8712156821543404,3.722134012151728,273.167053718084,6.82614802403969,86.2854414963916,1724.4313333561747
1313.2117664622579,22.03778214248999,10.943517170717556,1.0180909154553948,88.43529068561321,158.7716525949611,9.91575404163406,12.099368833235495,3204.3500489537846,76.82057615789907,1.1991728904660883,3.4141185582137523,254.01731652185615,6.609982677907398,69.47319586134778,1503.4565636624409
1237.9806750465073,19.689104358250397,12.380156447249362,0.6385354799082759,94.71930981311442,156.63496911369057,6.13193226839162,9.834143888752571,3010.2988920346947,96.06492157139111,1.2725302948774024,2.2313915300868277,359.22450256761545,4.3281824665019,140.51371611692565,2072.1747697157593
1608.317284250886,23.33569383755072,12.743925715003435,2.19128696545515,95.10854678172666,196.61984452116246,11.702850968094268,23.522225924841294,2918.591588640743,35.5228167624568,2.1023476365594016,3.170854869495945,388.09009229511867,5.400055098735034,129.02154674663973,2081.983375058661
1633.8723397779193,24.674204066969505,16.644529922014005,1.246511982598703,136.01797291775722,203.9856473115607,10.199728991138157,14.705725493821975,3641.5883918582144,99.66799523950696,0.993406532946576,2.857187608362729,282.10125476119816,7.138117687224852,54.437865890335516,2154.8775112470826
1510.8237081164918,21.977844735115617,14.76684113570488,1.6091796437577541,150.27629625563847,203.82525718018735,10.832490715952389,15.768664778149722,3643.544865647016,80.74212908271772,1.6757551697690376,1.9957842099443475,408.5457659010311,3.8137810745560476,166.145043862867,2200.4156128614154
1540.7536840368405,21.080721086888104,17.427371189297133,1.7763622720861523,145.92295001731276,178.5637783331704,9.428105394575187,14.983411966850264,3329.6616093112193,78.08259947008958,1.589423481524003,2.3972579761294446,378.70714366488284,4.136390865828535,157.0305091836253,1846.5023526664372
1700.773440312827,21.65176843121642,21.25815954814012,1.5496518354767246,142.95860954775694,207.3590738476222,11.406863801655291,18.889466557648458,3207.0929064554407,77.90694476167805,1.6369820426566393,3.409012013791241,359.34340249360554,6.75413126134535,108.43147573617117,2393.4323577596692
1615.7787693049809,18.56597523641433,17.851059102342848,0.7280550333107572,130.63913472397775,190.8907178652712,8.938541442957618,13.85683155683874,3560.136783057931,98.23994353537478,1.712931468796342,2.950486211304457,338.59489503235125,6.206598034341901,114.37830084978073,2216.523380885927
1857.4192727143559,22.791721996492257,14.988677542254315,1.1937695846866134,143.3596870522101,224.24010121392456,10.876875056131068,12.966333242238663,3589.3301796704604,73.1124337721675,1.4815413622100784,3.4494950200518795,349.2593168257807,7.620814756047243,105.20920564134202,2466.991946236787
1924.325111566473,20.31221720430038,14.793753217915597,0.10201348371805434,163.114352786389,205.50674429332955,11.091877145624167,11.920825462436062,3983.4094615633603,136.5094420401868,1.6033651931508457,4.515247917156042,322.3707180726278,8.54941388787482,87.34219803543593,2381.761297289979
1564.9735952732624,15.126461449151208,13.139445452139164,0.43667399091592934,119.63160247344257,185.87686027276348,10.81931882515459,13.603962567896591,3314.0806517926603,99.05122241610303,1.6309417701335842,3.9724914370297375,302.603012566011,7.365933517021787,89.52046349417321,2000.7951987096292
1223.8066001531856,21.04888705578685,5.325364533838788,1.1292778735618654,83.74605148711714,165.29381242675754,9.258327864511918,13.323025264239906,3329.491405952886,63.97202807952921,1.3458457275015094,2.6569018456865887,285.97682585587785,6.536435508703521,84.25909998083927,1999.350286817344
1128.9804930064138,14.082890102407363,9.740701388545084,0.8858630459114091,105.37288506492153,153.4843396805601,5.0167283867582,9.76423701084087,2996.731876797685,71.78513641719347,1.1852964382191955,2.1947051562859192,263.8527040977867,5.794774824032337,108.33221394491906,1560.3431979689922
1701.987071041673,14.19851116753188,16.89983609505443,1.1218890470524456,139.4170381275942,184.36382146119576,10.348269441973132,17.98321727291885,3246.1373398066003,76.04014046976681,1.9365347588194215,2.790030424162238,403.0985700046448,5.243300230492142,161.04104440397595,2019.3862154796716
1377.2525389463985,17.540671401611544,16.461702647356958,2.028895635715411,136.31075014845226,181.25759247352275,8.745350402919229,22.03002359183367,2988.537025242484,55.224818337559164,1.2749499921448746,2.6607871161384526,363.79196652276556,5.064573254403886,141.65775309507995,1980.785097385267
1544.9982137097154,22.44470005560645,20.205678787930104,1.597335843603429,131.4643600314302,176.77300087334046,9.970703820410296,15.485952964132563,3217.017386268316,71.31535148908841,1.317707186147277,3.0412494043577416,337.5226442810158,6.263232330959099,110.31688320560964,2096.467687759159
1492.8188132809476,17.028785147467474,12.483918685113833,0.7142141637553683,94.21707652393336,188.36054706264875,9.59360067302497,14.515164295079819,3074.4139257059082,99.55873878205385,2.2791737611508225,2.4994291541370837,433.69928294233705,4.704616052489941,175.67678155155454,2494.73736208753
1114.3880526449195,12.254759509987379,5.400933837321022,0.0,54.44039705052965,129.61373027691073,4.282139042149091,4.859095401990759,2930.9099417352318,96.9683348551909,1.4247600768542377,2.577069292667086,309.150755648184,5.226956124735506,106.84383789509947,1863.962629584232
1428.8780448227096,17.735560729241648,8.944066653102055,1.2595938907724369,117.83272618779297,200.84270880348834,10.96371455321998,14.373539468501527,3193.9457845619945,72.29879939161165,1.4376278019176099,2.5416183700620922,319.12383452525165,5.7659117708615355,120.82154180619928,1901.4191056401996
1494.078802505135,26.575197777682263,13.338744453155115,1.2379298582657232,134.05289533667175,197.73828774535377,13.801464313773408,16.53701316879043,3631.3975468564786,114.28647099519387,1.632980930716313,4.05981855786299,226.3680748700624,8.689098601998912,80.70372885435945,1504.262706073503
1458.2664592316112,21.17662127899205,12.568596394607873,1.8066005876600342,118.65108273703483,180.8430451637979,9.484971705439555,15.591235786062818,3107.25660952538,42.843551840061124,1.4682978606520936,3.2539280080061403,289.42866463440794,6.732433129631071,84.35397582548916,1779.002319770324
1424.058773038809,17.135637611901856,13.881427894491857,0.8189146525912054,117.61708638287745,183.34425643660444,10.068358196618155,15.507334518020063,3088.897469722305,87.68201221644178,1.5470123198642531,3.4095591194961807,316.0482173217178,6.419890581777341,115.33392428562266,1914.0032880370052
1076.8483609811733,13.989100984050456,10.088368988116498,1.4300380952138159,82.23852074095291,151.02135602964972,7.263435597898205,16.694094187369476,2462.4911665547907,34.412181638368196,1.6234768757202407,2.2641630229757106,366.98377579444036,4.227222625489301,156.37530354899602,1927.939061599813
1502.9380169091385,16.66564435754046,12.48228479155982,0.445832250565617,76.18843792761773,179.57067559026513,7.256139751621782,11.38289862783152,3061.7925004095746,80.89792342177121,1.454430703716723,2.914185919286963,314.59219689046546,6.296475252163871,80.36275351040769,2072.9218553665623
1347.2588226807723,16.86406196531188,12.48355252166347,0.1816259357430102,74.55850416601524,130.26142158930935,0.47178383421994285,5.440598903231458,3121.3498126236154,90.39632484904749,1.3813689075653899,2.4370855509408456,280.3504136225198,5.203240354277334,84.78205190368496,1853.8129679703106
2082.367171312231,25.40216734784291,18.503116674809824,1.1556880297210466,176.3261475891363,253.25275302577379,11.355318783768329,19.275956045105612,3732.4304595180724,87.97616788310688,1.355364889554007,4.62807156318957,389.6377477617941,8.627338828078098,113.33691533695162,2828.6133030704714
1135.1026161243537,18.576507798144625,11.918345063960345,1.2347142913761286,125.416307599516,148.72425525690315,9.085122930999503,8.207622555399649,3198.088836110019,74.47931762702993,1.330175182073919,1.9657480216748824,286.2367687236553,4.400590628651181,125.06229404528965,1333.0880356105395
1527.3875686892352,18.54253949422438,15.30177734022304,1.3386249135271937,137.60365996604986,162.4456827802517,11.575184704415713,13.04624416309277,3358.095355485116,72.03770763617605,1.2196201378225595,2.333180963986327,372.3505707078186,5.257890235543217,131.38889023257926,2097.412738529571
1292.285826219018,14.802797759428836,14.503930361641668,1.104774878656751,110.5852023023208,162.9725431014004,10.696163142664615,16.162126364563687,3139.1412728277796,63.71673957501615,1.778928866192362,2.7025347906165327,307.66814425064996,5.384716342935608,109.79002427959423,1535.7489043378732
1185.7410846867706,20.060610525079593,9.795825087983111,1.1870094974036873,83.78182937570885,164.32048012858456,10.554364883688276,16.038101420569745,3062.5593414062014,79.23027470550777,1.2019263517817778,2.023806137322435,331.5440307304995,4.732636088785557,107.77318113119327,1944.2354011211714
1368.4976000145016,14.893753466837001,16.958336581607572,0.8664186877851899,119.88702899654572,160.41042622943283,5.259611948059405,16.8744105640396,2974.931831443037,66.77571963311347,1.8988920358368,3.670224846799856,290.5055996375659,7.287036786504878,90.40850364470246,2071.6992637410376
1482.8240789591714,17.08380133226259,11.267528919301164,0.31770914683206836,118.98545203011496,166.15285904929746,11.365280421205,9.054283941130382,3621.4758907385703,119.9970906494103,1.2037780779080036,2.7190810009896955,337.03022524908647,5.891340909098384,123.06229821059169,1972.3986966039902
1159.6656403293655,11.586433353161805,14.689452177115099,1.2345469057487048,102.00927250928628,172.25663811658694,10.814975988132616,15.252998949374877,3107.5113354166388,65.35706062955568,1.3944365473206004,1.9064238462923484,383.8534215119664,3.8274380991458656,169.940671297371,1699.8439785096923
1403.8603100830649,13.814300815084106,13.554851932640384,0.26769080064671336,89.98646963645446,158.91064859483882,7.525537397890147,11.144228226169199,3216.185798170407,71.5656850249909,1.9584717848636286,3.156450395699205,285.4874080476617,6.119346175963445,112.31079871841503,1545.8485829997453
1301.9129498179711,19.642823797145805,11.889705616687609,1.042560816586279,123.03056841652312,159.56385710285747,13.081192622153868,9.451364424653955,3652.403981560469,101.88847220989656,1.3627763844806857,2.0509189206502585,278.1709864076922,4.288485464632719,106.93587422596677,1198.6529373312105
1344.759702720185,18.29141467492452,13.753766581095249,0.9519028394769158,114.21594104480845,156.35693175471462,12.959312182851516,8.888518558739374,3099.257302598138,80.03870482114924,1.3713089658713933,2.4530516624396754,371.75948921332633,4.586565662349775,152.91989003997173,1843.0511902904489
1660.0695124155793,15.735330747137136,12.597800590799109,0.48459199939621667,122.37525149818526,189.85561262712562,9.942611593704328,11.733461987580538,3353.966501143465,91.34562212306379,1.8455575030436775,3.004131354545017,353.76743182615263,6.120670183203391,134.15595978110147,2213.7988772596805
1374.1454146024387,11.32746092793136,13.285547644467986,0.047947698063414576,93.56847427746864,149.02082100818663,6.800367282035945,9.591243493002025,2813.0967093082295,67.79700856874055,1.7797929471760827,2.819416222948127,337.7214867521793,4.998575951309787,145.27170756580213,1820.3444023592976
1308.510364300529,13.637294696817243,9.84690615089454,0.5311276841249789,83.59018096792879,122.77822345042345,4.307788071892713,13.087514981760295,2582.33726117748,68.1188090590376,1.4937042787957353,1.8958410127704297,440.1945585168113,3.246596995329225,187.28483426403938,2284.1806617095685
1426.3716631306122,8.123689611944991,6.581072250947941,0.4368052989118954,133.81788037827675,155.1620190834489,6.728879876482159,19.775058320184442,3016.880577890448,72.4369856005749,1.7782216223969178,4.050605949840013,399.01066391771155,6.90222883662112,163.08496533626564,2415.5289274022166
1449.0410462382142,23.378126784157423,6.430798896109638,0.6780202812441947,77.65549303080451,164.91164589281016,7.955208989919896,12.406041783213922,2880.5520623904963,84.5114957965169,1.9752913154470506,3.9808469814614513,307.82417240780967,7.467069437487803,88.87550730025237,2215.12225653131
1387.1244956818618,14.157980234818165,15.685084811191864,0.7753401112308611,128.91923075312215,179.51978946500802,9.145425719596854,12.062071854061465,3297.121823058053,80.6905379837028,0.9294326339460781,3.0066223301883324,365.5430566251979,5.688003528099473,151.56709454708536,2124.1778497777564
1519.4869182169957,21.53364865262329,10.07289140349682,0.8737149359900497,109.66025275163372,209.10469073642005,9.358086290016026,15.998707833947927,3199.9891854197353,69.32041734972192,1.7017472902662347,4.580819720820771,219.56836708610896,10.058775368246934,56.16867278158774,1984.3524542111952
1294.1449636020268,19.01171538684741,15.535506985947025,0.8885088462748475,133.52216708120199,148.19653868079564,10.03676044042322,8.709153348298784,3411.2416666040103,90.57759282732108,1.0924876626501727,3.4225312652521316,226.5405115806205,6.615195001384868,67.88381133855202,1276.4969860316464
1407.5188151521988,16.28745314449084,11.178271439251045,0.9623193006962097,63.410048153616735,171.55477933293827,4.672782648302577,13.842623594762607,2493.4996543609936,40.94579225725606,1.8402397034704423,2.822109007695502,352.08805870467535,6.0908753890986285,122.76011727771687,2201.7348021310786
1363.1893692423278,22.457391121239958,6.646825972720163,1.469059384763317,117.05181186958546,179.34317461193115,11.685095615637346,13.476261546957687,3326.0703013081798,63.172610381971175,1.2342589662672896,2.6306716418623646,276.37787271505954,6.101844706994263,79.40720199398451,1853.5570008726947
1261.3744492962323,13.080936372634016,10.772235326409037,0.7058413083800427,98.31888066374758,152.45534288764554,7.527332475224243,12.274679207633808,2943.0026189906926,60.333952807112176,1.094708057387447,2.4549070789321714,298.5625632666816,6.034861831109072,109.61769423182841,1782.5009517785445
